id,boolkingid,timestamp,lat,lon,location
1,91559b4e9ff6cdc146987799a39dd6e8a72b87e5127600a647df6f820f33ed3d,01-08-19 8:08,13.712641,100.589538,385.2946556
37,3152cf29e02515b1c94140085f6448e994f9267ff820e7fae51324b6695be1f5,01-08-19 16:13,13.712851,100.58531,843.1983634
43,3152cf29e02515b1c94140085f6448e994f9267ff820e7fae51324b6695be1f5,01-08-19 16:15,13.712919,100.58386,1000.215076
62,565af2dac3aa1dc078b72d92f5cf9091635acc89bef89244cedb6ddcea3408d7,01-08-19 16:18,13.712895,100.584381,943.7993304
87,089da0782eb5b73792408cb22d94985b0b1e005e0ab5b07e068af2a4a522d765,01-08-19 12:23,13.712858,100.585179,857.3884056
90,089da0782eb5b73792408cb22d94985b0b1e005e0ab5b07e068af2a4a522d765,01-08-19 12:23,13.712869,100.584934,883.9162068
104,089da0782eb5b73792408cb22d94985b0b1e005e0ab5b07e068af2a4a522d765,01-08-19 12:27,13.716849,100.571859,2385.729923
123,089da0782eb5b73792408cb22d94985b0b1e005e0ab5b07e068af2a4a522d765,01-08-19 12:35,13.718832,100.562563,3471.924361
130,089da0782eb5b73792408cb22d94985b0b1e005e0ab5b07e068af2a4a522d765,01-08-19 12:36,13.719281,100.561182,3630.202425
143,089da0782eb5b73792408cb22d94985b0b1e005e0ab5b07e068af2a4a522d765,01-08-19 12:42,13.721911,100.554676,4391.75979
162,089da0782eb5b73792408cb22d94985b0b1e005e0ab5b07e068af2a4a522d765,01-08-19 12:46,13.723698,100.550379,4896.846869
165,089da0782eb5b73792408cb22d94985b0b1e005e0ab5b07e068af2a4a522d765,01-08-19 12:46,13.723978,100.549703,4976.252254
206,ea5a974f6c8e4a676d803044592856e8e7751234d019237c4d53eaefd58ef1fd,01-08-19 10:40,13.717412,100.57057,2538.435933
227,911d7cece249926b693c752c5d8a39fa09e4435532308ea1145a9f4766857c74,01-08-19 15:15,13.717049,100.571407,2439.392106
228,911d7cece249926b693c752c5d8a39fa09e4435532308ea1145a9f4766857c74,01-08-19 15:16,13.717168,100.57114,2471.129962
230,911d7cece249926b693c752c5d8a39fa09e4435532308ea1145a9f4766857c74,01-08-19 15:18,13.717489,100.57039,2559.686981
233,911d7cece249926b693c752c5d8a39fa09e4435532308ea1145a9f4766857c74,01-08-19 15:18,13.717591,100.570168,2586.214841
245,f9f3cdb7d19918c3942c7e5605df58c22c7ac190a1b28167333d09e751390494,01-08-19 18:40,13.712855,100.58523,851.8626057
248,f9f3cdb7d19918c3942c7e5605df58c22c7ac190a1b28167333d09e751390494,01-08-19 18:41,13.712889,100.584507,930.1546786
251,f9f3cdb7d19918c3942c7e5605df58c22c7ac190a1b28167333d09e751390494,01-08-19 18:57,13.719364,100.560973,3654.598918
263,f9f3cdb7d19918c3942c7e5605df58c22c7ac190a1b28167333d09e751390494,01-08-19 19:01,13.721424,100.555852,4253.626376
268,f9f3cdb7d19918c3942c7e5605df58c22c7ac190a1b28167333d09e751390494,01-08-19 19:03,13.722092,100.55424,4442.991597
270,f9f3cdb7d19918c3942c7e5605df58c22c7ac190a1b28167333d09e751390494,01-08-19 19:06,13.72215,100.5541,4459.43704
295,472f48b94fb7f5556279a6a7c44ef029ec37586e90ac625a13e91e82b4fd05dc,01-08-19 10:08,13.712829,100.585787,791.5473366
313,472f48b94fb7f5556279a6a7c44ef029ec37586e90ac625a13e91e82b4fd05dc,01-08-19 10:13,13.717799,100.569712,2640.641913
377,2293c332e73449f75b9addfa6744f51e0a7a73b67b1fe03cb23c30692b4d9283,02-08-19 3:22,13.720111,100.559104,3873.035423
384,2293c332e73449f75b9addfa6744f51e0a7a73b67b1fe03cb23c30692b4d9283,02-08-19 3:26,13.722556,100.553119,4574.654626
395,61ec2ef988570da80a0679f28d147fd6fe9af2bf607132d55e206fe83b5c00c7,01-08-19 18:55,13.712744,100.5875,606.0246483
396,61ec2ef988570da80a0679f28d147fd6fe9af2bf607132d55e206fe83b5c00c7,01-08-19 18:57,13.71277,100.586999,660.2905169
401,61ec2ef988570da80a0679f28d147fd6fe9af2bf607132d55e206fe83b5c00c7,01-08-19 18:58,13.712834,100.585679,803.2420018
404,61ec2ef988570da80a0679f28d147fd6fe9af2bf607132d55e206fe83b5c00c7,01-08-19 19:00,13.71289,100.584491,931.888577
429,61ec2ef988570da80a0679f28d147fd6fe9af2bf607132d55e206fe83b5c00c7,01-08-19 19:06,13.717804,100.5697,2642.052791
433,61ec2ef988570da80a0679f28d147fd6fe9af2bf607132d55e206fe83b5c00c7,01-08-19 19:07,13.718029,100.569161,2705.465462
435,61ec2ef988570da80a0679f28d147fd6fe9af2bf607132d55e206fe83b5c00c7,01-08-19 19:13,13.718403,100.568232,2814.130826
438,61ec2ef988570da80a0679f28d147fd6fe9af2bf607132d55e206fe83b5c00c7,01-08-19 19:19,13.71895,100.56695,2965.425283
483,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:05,13.719466,100.564662,3231.520094
485,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:06,13.719168,100.563975,3312.811016
486,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:07,13.719085,100.563779,3335.91338
490,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:08,13.718837,100.562839,3441.984492
491,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:08,13.71883,100.562729,3453.907054
492,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:10,13.718852,100.562415,3488.083785
493,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:11,13.718864,100.56233,3497.372371
494,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:12,13.718937,100.562055,3528.396375
495,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:13,13.719017,100.56185,3552.270088
505,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:19,13.719998,100.55941,3837.63041
511,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:21,13.721532,100.555593,4284.080675
515,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:25,13.721751,100.555064,4346.214353
523,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:31,13.722587,100.553044,4583.465668
529,cd6293f2cff9b1d1bdd4a0b69e8a317cdca05e08a3f37e0d3dfaed275656c8d6,01-08-19 12:32,13.724147,100.549295,5024.17809
545,4bcc9aba786e40651f7278931cc5c21cf3f974428ef04a0a54b8478e7adb5e62,01-08-19 14:02,13.712817,100.586057,762.3131987
570,4bcc9aba786e40651f7278931cc5c21cf3f974428ef04a0a54b8478e7adb5e62,01-08-19 14:09,13.718892,100.567083,2949.683395
576,4bcc9aba786e40651f7278931cc5c21cf3f974428ef04a0a54b8478e7adb5e62,01-08-19 14:12,13.718843,100.562932,3431.904118
582,4bcc9aba786e40651f7278931cc5c21cf3f974428ef04a0a54b8478e7adb5e62,01-08-19 14:17,13.719142,100.561534,3589.139705
592,4bcc9aba786e40651f7278931cc5c21cf3f974428ef04a0a54b8478e7adb5e62,01-08-19 14:31,13.719868,100.559723,3800.848631
599,f15d7407b4d9f1e69a2144a878c6c961e31c7ccb23e0a556e6252f9cec01f89b,01-08-19 8:10,13.712695,100.588458,502.2629352
605,f15d7407b4d9f1e69a2144a878c6c961e31c7ccb23e0a556e6252f9cec01f89b,01-08-19 8:11,13.712735,100.587684,586.0977788
607,f15d7407b4d9f1e69a2144a878c6c961e31c7ccb23e0a556e6252f9cec01f89b,01-08-19 8:12,13.712743,100.587513,604.614717
608,f15d7407b4d9f1e69a2144a878c6c961e31c7ccb23e0a556e6252f9cec01f89b,01-08-19 8:12,13.712751,100.587362,620.9712143
609,f15d7407b4d9f1e69a2144a878c6c961e31c7ccb23e0a556e6252f9cec01f89b,01-08-19 8:12,13.712754,100.587314,626.1732313
616,f15d7407b4d9f1e69a2144a878c6c961e31c7ccb23e0a556e6252f9cec01f89b,01-08-19 8:14,13.71284,100.585563,815.8061774
624,f15d7407b4d9f1e69a2144a878c6c961e31c7ccb23e0a556e6252f9cec01f89b,01-08-19 8:15,13.712976,100.581673,1236.858965
653,f15d7407b4d9f1e69a2144a878c6c961e31c7ccb23e0a556e6252f9cec01f89b,01-08-19 8:26,13.720114,100.559097,3873.858805
664,f15d7407b4d9f1e69a2144a878c6c961e31c7ccb23e0a556e6252f9cec01f89b,01-08-19 8:32,13.721658,100.555289,4319.793375
667,f15d7407b4d9f1e69a2144a878c6c961e31c7ccb23e0a556e6252f9cec01f89b,01-08-19 8:38,13.72233,100.553665,4510.526115
675,f15d7407b4d9f1e69a2144a878c6c961e31c7ccb23e0a556e6252f9cec01f89b,01-08-19 8:39,13.722634,100.552932,4596.643916
716,ac5e186471e4bc35498f5d25bc8970bfce4be2270e2ef793a08974501bbb7fbc,01-08-19 13:48,13.713197,100.58048,1369.448724
728,ac5e186471e4bc35498f5d25bc8970bfce4be2270e2ef793a08974501bbb7fbc,01-08-19 13:50,13.716974,100.571577,2419.219419
730,ac5e186471e4bc35498f5d25bc8970bfce4be2270e2ef793a08974501bbb7fbc,01-08-19 13:51,13.717184,100.571104,2475.407183
732,ac5e186471e4bc35498f5d25bc8970bfce4be2270e2ef793a08974501bbb7fbc,01-08-19 13:54,13.717739,100.569843,2624.993068
735,9b08e697207283b817c9351b21ba28377c9eff4546d7d7a6d48a6e1a21266854,01-08-19 8:19,13.712723,100.590344,297.3845013
757,9b08e697207283b817c9351b21ba28377c9eff4546d7d7a6d48a6e1a21266854,01-08-19 8:23,13.712805,100.586299,736.1054141
777,cc979e4d9d4b1e48994a59242c3b5cdb862d1087f817e2bfab786d4510f2f5b2,01-08-19 14:02,13.712769,100.587013,658.772547
807,cf9f91d91a68c08ec0026884b8bd455def6420ebe45f607e90b1f3d13c929c7c,01-08-19 7:09,13.712983,100.581392,1267.262496
832,cf9f91d91a68c08ec0026884b8bd455def6420ebe45f607e90b1f3d13c929c7c,01-08-19 7:14,13.717384,100.570636,2530.654274
838,cf9f91d91a68c08ec0026884b8bd455def6420ebe45f607e90b1f3d13c929c7c,01-08-19 7:18,13.71841,100.568214,2816.225947
841,cf9f91d91a68c08ec0026884b8bd455def6420ebe45f607e90b1f3d13c929c7c,01-08-19 7:22,13.718915,100.567029,2956.046795
851,cf9f91d91a68c08ec0026884b8bd455def6420ebe45f607e90b1f3d13c929c7c,01-08-19 7:24,13.719731,100.560051,3762.27058
852,cf9f91d91a68c08ec0026884b8bd455def6420ebe45f607e90b1f3d13c929c7c,01-08-19 7:26,13.719874,100.559708,3802.601486
856,cf9f91d91a68c08ec0026884b8bd455def6420ebe45f607e90b1f3d13c929c7c,01-08-19 7:27,13.720417,100.5583,3966.371598
867,cf9f91d91a68c08ec0026884b8bd455def6420ebe45f607e90b1f3d13c929c7c,01-08-19 7:34,13.722433,100.553417,4539.669096
898,e7d456a6de9176c088527a9d8b662665bca0045e0af7fc6a76a3466aed560614,01-08-19 17:46,13.71268,100.588748,470.8522037
902,e7d456a6de9176c088527a9d8b662665bca0045e0af7fc6a76a3466aed560614,01-08-19 17:47,13.712791,100.586581,705.5622803
903,e7d456a6de9176c088527a9d8b662665bca0045e0af7fc6a76a3466aed560614,01-08-19 17:47,13.712806,100.586276,738.5954397
911,e7d456a6de9176c088527a9d8b662665bca0045e0af7fc6a76a3466aed560614,01-08-19 17:49,13.712872,100.584876,890.1983188
921,345bd2a301b1a0ec7f3a2aa49dd45168ea212ec903eb23063dfadac909de8f67,01-08-19 13:17,13.712874,100.584829,895.2867499
940,6e2e5097f7011fcb034e7a7a2d0b4492726043d604230dbfc9570ca5b1830143,01-08-19 18:34,13.712766,100.587066,653.03043
944,6e2e5097f7011fcb034e7a7a2d0b4492726043d604230dbfc9570ca5b1830143,01-08-19 18:35,13.7128,100.586403,724.8410104
956,6e2e5097f7011fcb034e7a7a2d0b4492726043d604230dbfc9570ca5b1830143,01-08-19 18:58,13.720028,100.559339,3845.99597
979,50514cf3a6df680239073d0ef85e727f642cd217e6507893c62a20d29be44fdc,02-08-19 5:52,13.712899,100.584291,953.5440174
991,50514cf3a6df680239073d0ef85e727f642cd217e6507893c62a20d29be44fdc,02-08-19 5:58,13.712982,100.581425,1263.691496
1018,2b167d3081a0a2da93495d506731028eec0de0786b4b99dea373dc53f41d05dc,01-08-19 17:09,13.712892,100.584443,937.0850467
1067,2b167d3081a0a2da93495d506731028eec0de0786b4b99dea373dc53f41d05dc,01-08-19 17:44,13.72885,100.53803,6349.286443
1094,455374ea7c3232d83e5cc325c2db45d54116c29c002a8fd42b21839570958609,01-08-19 18:33,13.717428,100.570532,2542.910982
1097,455374ea7c3232d83e5cc325c2db45d54116c29c002a8fd42b21839570958609,01-08-19 18:35,13.718316,100.568447,2788.963494
1098,455374ea7c3232d83e5cc325c2db45d54116c29c002a8fd42b21839570958609,01-08-19 18:42,13.718785,100.567335,2919.957543
1108,455374ea7c3232d83e5cc325c2db45d54116c29c002a8fd42b21839570958609,01-08-19 18:49,13.719767,100.559964,3772.488488
1109,455374ea7c3232d83e5cc325c2db45d54116c29c002a8fd42b21839570958609,01-08-19 18:50,13.71997,100.559478,3829.649937
1120,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 8:54,13.712906,100.584151,968.7064855
1141,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 8:59,13.718092,100.569003,2723.921254
1145,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:03,13.71841,100.568214,2816.225947
1148,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:05,13.718771,100.567368,2916.066782
1155,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:07,13.718846,100.562974,3427.349623
1156,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:11,13.718832,100.562756,3450.978482
1157,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:11,13.718835,100.562536,3474.863291
1161,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:12,13.719058,100.561747,3564.298214
1162,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:14,13.71909,100.561666,3573.747294
1165,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:16,13.719704,100.560115,3754.732183
1166,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:17,13.719705,100.560114,3754.874385
1168,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:19,13.720015,100.55937,3842.347653
1171,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:28,13.720586,100.55788,4015.49505
1176,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:32,13.721692,100.555207,4329.426938
1185,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:34,13.722251,100.553855,4488.195006
1187,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:34,13.722291,100.55376,4499.382114
1190,8118ceceddb00a541cbf5d1ae86ce0a70590915afc6bea59e181a0dfce37f5b2,01-08-19 9:39,13.722414,100.553463,4534.268064
1240,fb066e76562c35a8f47852a9e0dd047470d3782c0b9e0d9af5e96ff71bf4189d,01-08-19 12:51,13.712982,100.581442,1261.853276
1257,fb066e76562c35a8f47852a9e0dd047470d3782c0b9e0d9af5e96ff71bf4189d,01-08-19 12:54,13.717177,100.571119,2473.609822
1272,fb066e76562c35a8f47852a9e0dd047470d3782c0b9e0d9af5e96ff71bf4189d,01-08-19 12:57,13.718152,100.568855,2741.250187
1279,fb066e76562c35a8f47852a9e0dd047470d3782c0b9e0d9af5e96ff71bf4189d,01-08-19 13:00,13.718657,100.567632,2884.851465
1296,fb066e76562c35a8f47852a9e0dd047470d3782c0b9e0d9af5e96ff71bf4189d,01-08-19 13:04,13.719556,100.560485,3711.494082
1300,fb066e76562c35a8f47852a9e0dd047470d3782c0b9e0d9af5e96ff71bf4189d,01-08-19 13:06,13.720179,100.558907,3895.633251
1303,fb066e76562c35a8f47852a9e0dd047470d3782c0b9e0d9af5e96ff71bf4189d,01-08-19 13:07,13.721028,100.556809,4141.229906
1310,fb066e76562c35a8f47852a9e0dd047470d3782c0b9e0d9af5e96ff71bf4189d,01-08-19 13:13,13.722269,100.553813,4493.154496
1317,fb066e76562c35a8f47852a9e0dd047470d3782c0b9e0d9af5e96ff71bf4189d,01-08-19 13:13,13.722634,100.552934,4596.444617
1325,fb066e76562c35a8f47852a9e0dd047470d3782c0b9e0d9af5e96ff71bf4189d,01-08-19 13:15,13.723835,100.55005,4935.523991
1371,b2be1b082f578b918a2a7c58436c525e0532c6f8a6eee7e0b719b82a33d1d9ac,02-08-19 6:52,13.719609,100.560352,3727.028084
1374,b2be1b082f578b918a2a7c58436c525e0532c6f8a6eee7e0b719b82a33d1d9ac,02-08-19 6:55,13.720003,100.5594,3838.842127
1409,6f936d472fe3ee15ffc5a4c467085315372e15a5d127301a55e9bf6bc7e9280b,01-08-19 17:07,13.712828,100.585808,789.2732346
1411,6f936d472fe3ee15ffc5a4c467085315372e15a5d127301a55e9bf6bc7e9280b,01-08-19 17:09,13.712868,100.584967,880.3455869
1414,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:20,13.712639,100.589716,366.0113852
1432,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:28,13.71782,100.569666,2646.13167
1434,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:28,13.718114,100.56895,2730.14827
1435,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:32,13.71848,100.568041,2836.476693
1439,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:32,13.719252,100.566249,3048.279657
1445,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:35,13.719059,100.563718,3343.110832
1446,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:38,13.718889,100.563208,3401.591624
1454,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:39,13.719057,100.561749,3564.056276
1456,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:39,13.719113,100.561607,3580.617252
1458,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:40,13.719196,100.561397,3605.116413
1459,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:41,13.719291,100.561158,3633.021717
1460,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:46,13.719555,100.560489,3711.051397
1465,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:47,13.719933,100.559567,3819.189681
1471,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:52,13.720799,100.55736,4076.474269
1474,53e4f3ea915c0e32a36357f24f87dce977c3be63d2943344f78b9906006d4c6f,01-08-19 15:59,13.721736,100.5551,4341.981837
1521,d8d07a174ae2eb4f2707ec90ea1a5f595b1ff0aaab5d11751f2bc5a03f325621,01-08-19 18:07,13.712883,100.584627,917.1582881
1605,30627cdd567ab03c623a02d22bdb51d926745b289e7764622ba9a39e7e971e24,01-08-19 12:06,13.719313,100.564313,3272.888918
1610,30627cdd567ab03c623a02d22bdb51d926745b289e7764622ba9a39e7e971e24,01-08-19 12:09,13.719056,100.561751,3563.814347
1615,30627cdd567ab03c623a02d22bdb51d926745b289e7764622ba9a39e7e971e24,01-08-19 12:11,13.719824,100.559827,3788.595365
1616,30627cdd567ab03c623a02d22bdb51d926745b289e7764622ba9a39e7e971e24,01-08-19 12:12,13.719917,100.559605,3814.714801
1623,30627cdd567ab03c623a02d22bdb51d926745b289e7764622ba9a39e7e971e24,01-08-19 12:17,13.722179,100.554031,4467.560155
1625,30627cdd567ab03c623a02d22bdb51d926745b289e7764622ba9a39e7e971e24,01-08-19 12:20,13.722386,100.553529,4526.486893
1672,2415a682b22e76be6ad14f57196a2bf2d8ffce6e408245efdfccd234d8bff34d,01-08-19 9:42,13.719352,100.566018,3075.604293
1673,2415a682b22e76be6ad14f57196a2bf2d8ffce6e408245efdfccd234d8bff34d,01-08-19 9:42,13.71939,100.565931,3085.910244
1680,2415a682b22e76be6ad14f57196a2bf2d8ffce6e408245efdfccd234d8bff34d,01-08-19 9:45,13.719276,100.564228,3282.952495
1684,2415a682b22e76be6ad14f57196a2bf2d8ffce6e408245efdfccd234d8bff34d,01-08-19 9:46,13.718873,100.563125,3410.741642
1686,2415a682b22e76be6ad14f57196a2bf2d8ffce6e408245efdfccd234d8bff34d,01-08-19 9:47,13.718914,100.562111,3521.828818
1690,2415a682b22e76be6ad14f57196a2bf2d8ffce6e408245efdfccd234d8bff34d,01-08-19 9:48,13.719152,100.561508,3592.161555
1698,2415a682b22e76be6ad14f57196a2bf2d8ffce6e408245efdfccd234d8bff34d,01-08-19 9:50,13.719785,100.559921,3777.547621
1701,2415a682b22e76be6ad14f57196a2bf2d8ffce6e408245efdfccd234d8bff34d,01-08-19 9:56,13.721108,100.556614,4164.102397
1704,2415a682b22e76be6ad14f57196a2bf2d8ffce6e408245efdfccd234d8bff34d,01-08-19 9:57,13.721479,100.55572,4269.145646
1708,2415a682b22e76be6ad14f57196a2bf2d8ffce6e408245efdfccd234d8bff34d,01-08-19 10:03,13.721748,100.555072,4345.288145
1720,2415a682b22e76be6ad14f57196a2bf2d8ffce6e408245efdfccd234d8bff34d,01-08-19 10:06,13.72307,100.551879,4720.372556
1724,2415a682b22e76be6ad14f57196a2bf2d8ffce6e408245efdfccd234d8bff34d,01-08-19 10:06,13.723168,100.551645,4747.895235
1740,b4927177e39dd57d825476be0864277b61c48a732c3256bc3f322b81baf922be,01-08-19 20:45,13.712899,100.584295,953.1118489
1786,60a27ec64a67e1d68987dd2056643a4cc45fab24a5a4fa495e8510ff21aebd41,01-08-19 12:46,13.713172,100.580537,1362.697689
1792,60a27ec64a67e1d68987dd2056643a4cc45fab24a5a4fa495e8510ff21aebd41,01-08-19 12:53,13.718562,100.56785,2859.037837
1795,60a27ec64a67e1d68987dd2056643a4cc45fab24a5a4fa495e8510ff21aebd41,01-08-19 12:56,13.718752,100.567412,2910.864229
1815,1aa0a33eda5fbac42459174fb39f34d86086bef0a3eee1f0bf0cc95b47b3c36c,02-08-19 2:19,13.713144,100.580617,1353.507749
1889,5ccf4be73f4b86fda91238eb0689ccc9b3bbc4156dc6d65c4d2c78899b226f90,02-08-19 2:04,13.712955,100.582536,1143.485749
1890,5ccf4be73f4b86fda91238eb0689ccc9b3bbc4156dc6d65c4d2c78899b226f90,02-08-19 2:05,13.712955,100.582519,1145.324007
1894,b7ea1eb07e64fbf9ce3b87c4cecd2c0abad337c17cffda600afb00e40bc65439,02-08-19 0:38,13.712819,100.585996,768.9144292
1910,237ff054232786223583cc31a219eab726d288c228d1b116b235fc3f830e23b7,01-08-19 11:11,13.712804,100.586326,733.1830313
1930,237ff054232786223583cc31a219eab726d288c228d1b116b235fc3f830e23b7,01-08-19 11:15,13.715529,100.575056,2010.362627
1942,237ff054232786223583cc31a219eab726d288c228d1b116b235fc3f830e23b7,01-08-19 11:17,13.716181,100.57347,2196.454287
1953,237ff054232786223583cc31a219eab726d288c228d1b116b235fc3f830e23b7,01-08-19 11:21,13.718905,100.562135,3519.048602
1961,237ff054232786223583cc31a219eab726d288c228d1b116b235fc3f830e23b7,01-08-19 11:23,13.719587,100.560409,3720.400153
1962,237ff054232786223583cc31a219eab726d288c228d1b116b235fc3f830e23b7,01-08-19 11:24,13.719617,100.560332,3729.365271
1970,237ff054232786223583cc31a219eab726d288c228d1b116b235fc3f830e23b7,01-08-19 11:29,13.72205,100.554341,4431.120614
1992,237ff054232786223583cc31a219eab726d288c228d1b116b235fc3f830e23b7,01-08-19 11:33,13.724023,100.549595,4988.949667
2044,b69ffd18a023fddb630acd0c044ecb162683dd6e12b84566b58d85147bcc2897,01-08-19 7:07,13.713123,100.580681,1346.205961
2054,b69ffd18a023fddb630acd0c044ecb162683dd6e12b84566b58d85147bcc2897,01-08-19 7:44,13.724462,100.54854,5112.959996
2066,b69ffd18a023fddb630acd0c044ecb162683dd6e12b84566b58d85147bcc2897,01-08-19 7:49,13.729188,100.537223,6444.238882
2099,76e98a8ffd0f2f6bece2fbe343ca335e41c714e3b023603917463465e02905f5,01-08-19 9:22,13.718692,100.567551,2894.429905
2105,76e98a8ffd0f2f6bece2fbe343ca335e41c714e3b023603917463465e02905f5,01-08-19 9:28,13.719057,100.563713,3343.695005
2106,76e98a8ffd0f2f6bece2fbe343ca335e41c714e3b023603917463465e02905f5,01-08-19 9:29,13.718987,100.563534,3364.544542
2107,76e98a8ffd0f2f6bece2fbe343ca335e41c714e3b023603917463465e02905f5,01-08-19 9:33,13.718875,100.563132,3409.955985
2108,76e98a8ffd0f2f6bece2fbe343ca335e41c714e3b023603917463465e02905f5,01-08-19 9:36,13.718882,100.562203,3511.251907
2118,76e98a8ffd0f2f6bece2fbe343ca335e41c714e3b023603917463465e02905f5,01-08-19 9:38,13.719543,100.56052,3707.445277
2122,76e98a8ffd0f2f6bece2fbe343ca335e41c714e3b023603917463465e02905f5,01-08-19 9:42,13.720409,100.558321,3963.934283
2128,76e98a8ffd0f2f6bece2fbe343ca335e41c714e3b023603917463465e02905f5,01-08-19 9:47,13.721614,100.555395,4307.33842
2138,76e98a8ffd0f2f6bece2fbe343ca335e41c714e3b023603917463465e02905f5,01-08-19 9:54,13.722639,100.552922,4597.85546
2186,49c9789873c3dc29c87851e46e8fd3a32240a001d8862e25b205b31c743718e6,01-08-19 8:25,13.718718,100.56749,2901.627339
2248,452e7b6fd7863b7b29437389cb519f06cacf5e231f77c9bbed1d19f2f86756cc,01-08-19 12:17,13.718427,100.568171,2821.242626
2266,74fe0d1b388e889523a76ab97bb09ed4d82fc2859686c914f57522a84fb191aa,01-08-19 10:05,13.718113,100.568953,2729.806042
2298,520851008f39be328d4bb95fe0afb3dd734d47aafa955d07148d345d0432ef91,02-08-19 0:19,13.718867,100.562308,3499.7749
2300,520851008f39be328d4bb95fe0afb3dd734d47aafa955d07148d345d0432ef91,02-08-19 0:20,13.718917,100.562105,3522.55376
